MIN=0	0	0	0
MAX=100	21.5443469003188	511	1574.34715789474
SCALE=100	5	100	500
DEC=1	0	0	1
DEF="Time" t / s	"Events" N_A	"Channel" n_A	"Energy" E_A / keV
0	0	0	-45.0387368421053
0.103	0	1	-41.8696842105264
0.199	0	2	-38.7006315789473
0.299	0	3	-35.5315789473684
0.403	0	4	-32.3625263157895
0.503	0	5	-29.1934736842106
0.6	0	6	-26.0244210526316
0.7	3	7	-22.8553684210526
0.8	8	8	-19.6863157894737
0.903	5	9	-16.5172631578948
1	8	10	-13.3482105263158
1.1	13	11	-10.1791578947369
1.203	3	12	-7.01010526315793
1.301	14	13	-3.84105263157892
1.403	15	14	-0.672000000000025
1.503	14	15	2.49705263157887
1.601	12	16	5.66610526315787
1.703	10	17	8.83515789473677
1.8	12	18	12.0042105263158
1.9	14	19	15.1732631578948
2	13	20	18.3423157894737
2.103	13	21	21.5113684210526
2.2	6	22	24.6804210526316
2.304	12	23	27.8494736842105
2.404	12	24	31.0185263157895
2.503	8	25	34.1875789473684
2.6	7	26	37.3566315789474
2.7	9	27	40.5256842105263
2.799	12	28	43.6947368421053
2.9	7	29	46.8637894736842
3	20	30	50.0328421052631
3.1	16	31	53.2018947368421
3.199	14	32	56.3709473684211
3.303	16	33	59.54
3.4	8	34	62.7090526315789
3.499	12	35	65.8781052631579
3.6	12	36	69.0471578947368
3.7	19	37	72.2162105263158
3.803	8	38	75.3852631578948
3.9	17	39	78.5543157894737
4.003	7	40	81.7233684210526
4.1	13	41	84.8924210526316
4.199	10	42	88.0614736842105
4.3	8	43	91.2305263157895
4.403	12	44	94.3995789473684
4.499	12	45	97.5686315789474
4.603	7	46	100.737684210526
4.701	11	47	103.906736842105
4.8	10	48	107.075789473684
4.904	10	49	110.244842105263
5.003	6	50	113.413894736842
5.1	4	51	116.582947368421
5.2	10	52	119.752
5.304	9	53	122.921052631579
5.4	2	54	126.090105263158
5.502	4	55	129.259157894737
5.601	9	56	132.428210526316
5.7	6	57	135.597263157895
5.8	6	58	138.766315789474
5.899	4	59	141.935368421053
5.999	3	60	145.104421052632
6.1	8	61	148.27347368421
6.201	9	62	151.442526315789
6.3	8	63	154.611578947368
6.405	9	64	157.780631578947
6.5	7	65	160.949684210526
6.603	13	66	164.118736842105
6.701	8	67	167.287789473684
6.804	5	68	170.456842105263
6.903	5	69	173.625894736842
7	10	70	176.794947368421
7.1	4	71	179.964
7.2	5	72	183.133052631579
7.301	9	73	186.302105263158
7.403	9	74	189.471157894737
7.5	8	75	192.640210526316
7.6	8	76	195.809263157895
7.705	8	77	198.978315789474
7.8	2	78	202.147368421053
7.9	6	79	205.316421052632
