MIN=0	0	0	0
MAX=100	464.158883361278	511	1574.34715789474
SCALE=100	5	100	500
DEC=1	0	0	1
DEF="Time" t / s	"Events" N_A	"Channel" n_A	"Energy" E_A / keV
0	0	0	-45.0387368421053
0.103	0	1	-41.8696842105264
0.2	0	2	-38.7006315789473
0.305	0	3	-35.5315789473684
0.403	0	4	-32.3625263157895
0.499	1	5	-29.1934736842106
0.599	3	6	-26.0244210526316
0.699	19	7	-22.8553684210526
0.799	62	8	-19.6863157894737
0.903	92	9	-16.5172631578948
0.999	144	10	-13.3482105263158
1.099	201	11	-10.1791578947369
1.202	269	12	-7.01010526315793
1.299	300	13	-3.84105263157892
1.399	284	14	-0.672000000000025
1.499	217	15	2.49705263157887
1.599	169	16	5.66610526315787
1.7	130	17	8.83515789473677
1.799	105	18	12.0042105263158
1.901	98	19	15.1732631578948
2	81	20	18.3423157894737
2.103	76	21	21.5113684210526
2.203	82	22	24.6804210526316
2.299	86	23	27.8494736842105
2.399	87	24	31.0185263157895
2.499	96	25	34.1875789473684
2.599	96	26	37.3566315789474
2.699	112	27	40.5256842105263
2.799	127	28	43.6947368421053
2.899	134	29	46.8637894736842
3.003	207	30	50.0328421052631
3.104	216	31	53.2018947368421
3.2	243	32	56.3709473684211
3.3	256	33	59.54
3.4	239	34	62.7090526315789
3.5	225	35	65.8781052631579
3.6	190	36	69.0471578947368
3.7	179	37	72.2162105263158
3.799	156	38	75.3852631578948
3.903	131	39	78.5543157894737
3.999	117	40	81.7233684210526
4.099	122	41	84.8924210526316
4.199	109	42	88.0614736842105
4.299	120	43	91.2305263157895
4.4	98	44	94.3995789473684
4.499	92	45	97.5686315789474
4.599	120	46	100.737684210526
4.699	97	47	103.906736842105
4.799	89	48	107.075789473684
4.903	124	49	110.244842105263
4.999	110	50	113.413894736842
5.1	122	51	116.582947368421
5.203	125	52	119.752
5.306	118	53	122.921052631579
5.4	125	54	126.090105263158
5.5	115	55	129.259157894737
5.6	108	56	132.428210526316
5.7	140	57	135.597263157895
5.8	123	58	138.766315789474
5.899	136	59	141.935368421053
6	115	60	145.104421052632
6.099	127	61	148.27347368421
6.199	105	62	151.442526315789
6.299	149	63	154.611578947368
6.399	123	64	157.780631578947
6.499	124	65	160.949684210526
6.599	137	66	164.118736842105
6.701	125	67	167.287789473684
6.8	144	68	170.456842105263
6.9	146	69	173.625894736842
7	166	70	176.794947368421
7.103	155	71	179.964
7.199	169	72	183.133052631579
7.299	158	73	186.302105263158
7.4	174	74	189.471157894737
7.499	165	75	192.640210526316
7.6	190	76	195.809263157895
7.7	171	77	198.978315789474
7.8	181	78	202.147368421053
7.899	156	79	205.316421052632
7.999	167	80	208.48547368421
8.1	179	81	211.65452631579
8.199	181	82	214.823578947368
8.299	156	83	217.992631578947
8.4	161	84	221.161684210526
8.504	191	85	224.330736842105
8.604	164	86	227.499789473684
8.7	135	87	230.668842105263
8.8	142	88	233.837894736842
8.9	141	89	237.006947368421
9.004	153	90	240.176
9.101	142	91	243.345052631579
9.201	134	92	246.514105263158
9.304	115	93	249.683157894737
9.4	116	94	252.852210526316
9.5	105	95	256.021263157895
9.599	122	96	259.190315789474
9.699	112	97	262.359368421053
9.799	115	98	265.528421052632
9.899	125	99	268.69747368421
9.999	96	100	271.866526315789
10.104	104	101	275.035578947368
10.199	104	102	278.204631578947
10.299	83	103	281.373684210526
10.399	89	104	284.542736842105
10.5	75	105	287.711789473684
10.6	94	106	290.880842105263
10.699	93	107	294.049894736842
10.8	86	108	297.218947368421
10.9	92	109	300.388
11	77	110	303.557052631579
11.1	91	111	306.726105263158
11.199	78	112	309.895157894737
11.3	75	113	313.064210526316
11.4	84	114	316.233263157895
11.5	66	115	319.402315789474
11.599	78	116	322.571368421053
11.699	93	117	325.740421052632
11.799	73	118	328.909473684211
11.899	69	119	332.078526315789
12	71	120	335.247578947368
12.099	73	121	338.416631578947
12.199	79	122	341.585684210526
12.306	71	123	344.754736842105
12.399	87	124	347.923789473684
12.499	65	125	351.092842105263
12.604	63	126	354.261894736842
12.701	70	127	357.430947368421
12.801	78	128	360.6
12.901	74	129	363.769052631579
13	59	130	366.938105263158
13.1	71	131	370.107157894737
13.204	46	132	373.276210526316
13.299	57	133	376.445263157895
13.4	65	134	379.614315789474
13.5	66	135	382.783368421053
13.599	63	136	385.952421052632
13.7	70	137	389.121473684211
13.8	65	138	392.290526315789
13.899	50	139	395.459578947368
14.004	64	140	398.628631578947
14.099	62	141	401.797684210526
14.199	63	142	404.966736842105
14.299	78	143	408.135789473684
14.399	77	144	411.304842105263
14.499	68	145	414.473894736842
14.599	70	146	417.642947368421
14.699	66	147	420.812
14.799	62	148	423.981052631579
14.904	71	149	427.150105263158
15	62	150	430.319157894737
15.099	59	151	433.488210526316
15.199	64	152	436.657263157895
15.299	61	153	439.826315789474
15.399	59	154	442.995368421053
15.499	63	155	446.164421052632
15.599	63	156	449.333473684211
15.699	50	157	452.502526315789
15.8	46	158	455.671578947368
15.899	52	159	458.840631578947
15.999	41	160	462.009684210526
16.1	35	161	465.178736842105
16.199	30	162	468.347789473684
16.299	34	163	471.516842105263
16.399	30	164	474.685894736842
16.504	25	165	477.854947368421
16.599	27	166	481.024
16.7	26	167	484.193052631579
16.804	20	168	487.362105263158
16.9	19	169	490.531157894737
17.004	16	170	493.700210526316
17.1	24	171	496.869263157895
17.2	15	172	500.038315789474
17.3	27	173	503.207368421053
17.399	17	174	506.376421052632
17.499	13	175	509.54547368421
17.599	13	176	512.71452631579
17.699	13	177	515.883578947368
17.8	21	178	519.052631578947
17.9	14	179	522.221684210526
18	6	180	525.390736842105
18.1	17	181	528.559789473684
18.2	16	182	531.728842105263
18.299	13	183	534.897894736842
18.399	14	184	538.066947368421
18.499	8	185	541.236
18.599	9	186	544.405052631579
18.699	9	187	547.574105263158
18.799	10	188	550.743157894737
18.899	13	189	553.912210526316
19.004	6	190	557.081263157895
19.099	8	191	560.250315789474
19.2	6	192	563.419368421053
19.299	9	193	566.588421052632
19.399	4	194	569.75747368421
19.499	7	195	572.926526315789
19.599	5	196	576.095578947368
19.7	7	197	579.264631578947
19.8	5	198	582.433684210526
19.904	6	199	585.602736842105
20	7	200	588.771789473684
20.101	5	201	591.940842105263
20.204	5	202	595.109894736842
20.301	4	203	598.278947368421
20.4	12	204	601.448
20.5	8	205	604.617052631579
20.604	4	206	607.786105263158
20.7	7	207	610.955157894737
20.8	12	208	614.124210526316
20.9	20	209	617.293263157895
21.001	19	210	620.462315789474
21.1	27	211	623.631368421053
21.201	34	212	626.800421052632
21.3	43	213	629.96947368421
21.404	55	214	633.138526315789
21.501	49	215	636.307578947368
21.6	99	216	639.476631578947
21.7	117	217	642.645684210526
21.804	121	218	645.814736842105
21.9	136	219	648.983789473684
21.999	148	220	652.152842105263
22.104	202	221	655.321894736842
22.204	197	222	658.490947368421
22.299	195	223	661.66
22.4	235	224	664.829052631579
22.499	234	225	667.998105263158
22.599	239	226	671.167157894737
22.699	259	227	674.336210526316
22.799	271	228	677.505263157895
22.905	247	229	680.674315789474
22.999	260	230	683.843368421053
23.104	210	231	687.012421052632
23.199	185	232	690.18147368421
23.299	168	233	693.350526315789
23.404	146	234	696.519578947368
23.499	121	235	699.688631578947
23.6	135	236	702.857684210526
23.7	103	237	706.026736842105
23.801	78	238	709.195789473684
23.899	51	239	712.364842105263
23.999	47	240	715.533894736842
24.099	37	241	718.702947368421
24.199	22	242	721.872
24.3	13	243	725.041052631579
24.4	15	244	728.210105263158
24.499	7	245	731.379157894737
24.604	12	246	734.548210526316
24.7	7	247	737.717263157895
24.8	4	248	740.886315789474
24.9	3	249	744.055368421053
25.004	2	250	747.224421052632
25.1	0	251	750.39347368421
25.2	2	252	753.562526315789
25.3	4	253	756.731578947368
25.401	1	254	759.900631578947
25.501	0	255	763.069684210526
25.604	0	256	766.238736842105
25.7	2	257	769.407789473684
25.804	0	258	772.576842105263
25.899	0	259	775.745894736842
26	0	260	778.914947368421
26.1	1	261	782.084
26.2	0	262	785.253052631579
26.299	0	263	788.422105263158
26.399	1	264	791.591157894737
26.499	1	265	794.760210526316
26.599	0	266	797.929263157895
26.699	0	267	801.098315789474
26.799	0	268	804.267368421053
26.899	1	269	807.436421052632
26.999	0	270	810.60547368421
27.099	1	271	813.774526315789
27.205	0	272	816.943578947368
27.3	3	273	820.112631578947
27.399	0	274	823.281684210526
27.499	1	275	826.450736842105
27.599	0	276	829.619789473684
27.704	1	277	832.788842105263
27.8	1	278	835.957894736842
27.899	1	279	839.126947368421
28.005	0	280	842.296
28.1	1	281	845.465052631579
28.2	0	282	848.634105263158
28.304	1	283	851.803157894737
28.404	1	284	854.972210526316
28.501	0	285	858.141263157895
28.6	0	286	861.310315789474
28.7	0	287	864.479368421053
28.799	0	288	867.648421052632
28.899	1	289	870.81747368421
28.999	0	290	873.986526315789
29.099	0	291	877.155578947368
29.199	0	292	880.324631578947
29.299	1	293	883.493684210526
29.399	1	294	886.662736842105
29.499	1	295	889.831789473684
29.599	0	296	893.000842105263
29.699	0	297	896.169894736842
29.805	1	298	899.338947368421
29.9	0	299	902.508
30.001	0	300	905.677052631579
