MIN=0	0	0	0
MAX=20	100	511	1516.18053811659
SCALE=20	5	100	500
DEC=0	0	0	1
DEF="Time" t / s	"Events" N_A	"Channel" n_A	"Energy" E_A / keV
0	0	0	0
0.999	0	1	2.96708520179372
2	0	2	5.93417040358744
3.001	0	3	8.90125560538117
4	0	4	11.8683408071749
5	1	5	14.8354260089686
6	5	6	17.8025112107623
7	27	7	20.7695964125561
7.999	22	8	23.7366816143498
9	12	9	26.7037668161435
10	27	10	29.6708520179372
11	33	11	32.6379372197309
11.999	33	12	35.6050224215247
12.999	28	13	38.5721076233184
14	30	14	41.5391928251121
15	46	15	44.5062780269058
16	58	16	47.4733632286995
17	54	17	50.4404484304933
18	73	18	53.407533632287
18.999	64	19	56.3746188340807
19.999	53	20	59.3417040358744
	44	21	62.3087892376682
	33	22	65.2758744394619
	44	23	68.2429596412556
	30	24	71.2100448430493
	36	25	74.1771300448431
	36	26	77.1442152466368
	41	27	80.1113004484305
	26	28	83.0783856502242
	38	29	86.0454708520179
	31	30	89.0125560538117
	45	31	91.9796412556054
	40	32	94.9467264573991
	37	33	97.9138116591928
	50	34	100.880896860987
	32	35	103.84798206278
	32	36	106.815067264574
	35	37	109.782152466368
	39	38	112.749237668161
	40	39	115.716322869955
	43	40	118.683408071749
	53	41	121.650493273543
	44	42	124.617578475336
	45	43	127.58466367713
	59	44	130.551748878924
	59	45	133.518834080717
	63	46	136.485919282511
	49	47	139.453004484305
	69	48	142.420089686099
	49	49	145.387174887892
	52	50	148.354260089686
	65	51	151.32134529148
	49	52	154.288430493274
	47	53	157.255515695067
	47	54	160.222600896861
	51	55	163.189686098655
	32	56	166.156771300448
	45	57	169.123856502242
	35	58	172.090941704036
	39	59	175.05802690583
	40	60	178.025112107623
	38	61	180.992197309417
	39	62	183.959282511211
	29	63	186.926367713004
	31	64	189.893452914798
	34	65	192.860538116592
	31	66	195.827623318386
	33	67	198.794708520179
	35	68	201.761793721973
	34	69	204.728878923767
	26	70	207.695964125561
	29	71	210.663049327354
	33	72	213.630134529148
	20	73	216.597219730942
	22	74	219.564304932735
	29	75	222.531390134529
	25	76	225.498475336323
	33	77	228.465560538117
	20	78	231.43264573991
	20	79	234.399730941704
	25	80	237.366816143498
	24	81	240.333901345291
	19	82	243.300986547085
	21	83	246.268071748879
	25	84	249.235156950673
	24	85	252.202242152466
	21	86	255.16932735426
	27	87	258.136412556054
	17	88	261.103497757847
	14	89	264.070582959641
	11	90	267.037668161435
	13	91	270.004753363229
	7	92	272.971838565022
	15	93	275.938923766816
	12	94	278.90600896861
	10	95	281.873094170404
	8	96	284.840179372197
	5	97	287.807264573991
	5	98	290.774349775785
	6	99	293.741434977578
	5	100	296.708520179372
	11	101	299.675605381166
	4	102	302.64269058296
	5	103	305.609775784753
	4	104	308.576860986547
	3	105	311.543946188341
	2	106	314.511031390135
	2	107	317.478116591928
	5	108	320.445201793722
	2	109	323.412286995516
	3	110	326.379372197309
	3	111	329.346457399103
	1	112	332.313542600897
	2	113	335.280627802691
	3	114	338.247713004484
	3	115	341.214798206278
	3	116	344.181883408072
	10	117	347.148968609865
	10	118	350.116053811659
	18	119	353.083139013453
	27	120	356.050224215247
	30	121	359.01730941704
	38	122	361.984394618834
	66	123	364.951479820628
	68	124	367.918565022421
	77	125	370.885650224215
	83	126	373.852735426009
	79	127	376.819820627803
	79	128	379.786905829596
	82	129	382.75399103139
	74	130	385.721076233184
	55	131	388.688161434978
	37	132	391.655246636771
	41	133	394.622331838565
	20	134	397.589417040359
	7	135	400.556502242152
	9	136	403.523587443946
	3	137	406.49067264574
	3	138	409.457757847534
	2	139	412.424843049327
	0	140	415.391928251121
	0	141	418.359013452915
	0	142	421.326098654709
	0	143	424.293183856502
	0	144	427.260269058296
	2	145	430.22735426009
	0	146	433.194439461883
	1	147	436.161524663677
	0	148	439.128609865471
	0	149	442.095695067265
	0	150	445.062780269058
	0	151	448.029865470852
	0	152	450.996950672646
	0	153	453.964035874439
	0	154	456.931121076233
	0	155	459.898206278027
	0	156	462.865291479821
	0	157	465.832376681614
	0	158	468.799461883408
	0	159	471.766547085202
	0	160	474.733632286995
	0	161	477.700717488789
	0	162	480.667802690583
	0	163	483.634887892377
	0	164	486.60197309417
	1	165	489.569058295964
	0	166	492.536143497758
	0	167	495.503228699552
	0	168	498.470313901345
	0	169	501.437399103139
	0	170	504.404484304933
	0	171	507.371569506726
	0	172	510.33865470852
	0	173	513.305739910314
	0	174	516.272825112108
	1	175	519.239910313901
	1	176	522.206995515695
	0	177	525.174080717489
	0	178	528.141165919282
	0	179	531.108251121076
	0	180	534.07533632287
	0	181	537.042421524664
	0	182	540.009506726457
	0	183	542.976591928251
	0	184	545.943677130045
	0	185	548.910762331839
	0	186	551.877847533632
	0	187	554.844932735426
	0	188	557.81201793722
	0	189	560.779103139013
	1	190	563.746188340807
	0	191	566.713273542601
	0	192	569.680358744395
	0	193	572.647443946188
	0	194	575.614529147982
	0	195	578.581614349776
	0	196	581.548699551569
	0	197	584.515784753363
	0	198	587.482869955157
	0	199	590.449955156951
	0	200	593.417040358744
	0	201	596.384125560538
	0	202	599.351210762332
	0	203	602.318295964125
	0	204	605.285381165919
	0	205	608.252466367713
	0	206	611.219551569507
	0	207	614.1866367713
	0	208	617.153721973094
	0	209	620.120807174888
	0	210	623.087892376682
	0	211	626.054977578475
	0	212	629.022062780269
	0	213	631.989147982063
	0	214	634.956233183857
	0	215	637.92331838565
	0	216	640.890403587444
	0	217	643.857488789238
	0	218	646.824573991031
	0	219	649.791659192825
	0	220	652.758744394619
	0	221	655.725829596413
	0	222	658.692914798206
	0	223	661.66
	0	224	664.627085201794
	0	225	667.594170403587
	0	226	670.561255605381
	0	227	673.528340807175
	0	228	676.495426008968
	0	229	679.462511210762
	0	230	682.429596412556
	0	231	685.39668161435
	0	232	688.363766816143
	0	233	691.330852017937
	0	234	694.297937219731
	0	235	697.265022421525
	0	236	700.232107623318
	0	237	703.199192825112
	0	238	706.166278026906
	0	239	709.1333632287
	0	240	712.100448430493
	0	241	715.067533632287
	0	242	718.034618834081
	0	243	721.001704035874
	0	244	723.968789237668
	0	245	726.935874439462
	0	246	729.902959641256
	0	247	732.870044843049
	0	248	735.837130044843
	0	249	738.804215246637
	0	250	741.77130044843
	0	251	744.738385650224
	0	252	747.705470852018
	0	253	750.672556053812
	0	254	753.639641255605
	0	255	756.606726457399
	0	256	759.573811659193
	0	257	762.540896860987
	0	258	765.50798206278
	0	259	768.475067264574
