MIN=0	0	0	0
MAX=100	100	511	1574.34715789474
SCALE=100	5	100	500
DEC=1	0	0	1
DEF="Time" t / s	"Events" N_A	"Channel" n_A	"Energy" E_A / keV
0	0	0	-45.0387368421053
0.106	0	1	-41.8696842105264
0.2	0	2	-38.7006315789473
0.3	0	3	-35.5315789473684
0.399	0	4	-32.3625263157895
0.499	0	5	-29.1934736842106
0.599	0	6	-26.0244210526316
0.699	3	7	-22.8553684210526
0.799	9	8	-19.6863157894737
0.899	13	9	-16.5172631578948
0.999	15	10	-13.3482105263158
1.1	12	11	-10.1791578947369
1.199	20	12	-7.01010526315793
1.302	13	13	-3.84105263157892
1.4	10	14	-0.672000000000025
1.499	22	15	2.49705263157887
1.599	13	16	5.66610526315787
1.701	21	17	8.83515789473677
1.801	19	18	12.0042105263158
1.899	19	19	15.1732631578948
1.999	12	20	18.3423157894737
2.112	20	21	21.5113684210526
2.199	15	22	24.6804210526316
2.299	20	23	27.8494736842105
2.399	17	24	31.0185263157895
2.499	14	25	34.1875789473684
2.599	17	26	37.3566315789474
2.699	33	27	40.5256842105263
2.799	20	28	43.6947368421053
2.899	34	29	46.8637894736842
2.999	35	30	50.0328421052631
3.1	42	31	53.2018947368421
3.199	53	32	56.3709473684211
3.302	53	33	59.54
3.399	41	34	62.7090526315789
3.501	48	35	65.8781052631579
3.6	36	36	69.0471578947368
3.7	27	37	72.2162105263158
3.8	27	38	75.3852631578948
3.899	30	39	78.5543157894737
3.999	27	40	81.7233684210526
4.099	17	41	84.8924210526316
4.199	13	42	88.0614736842105
4.299	26	43	91.2305263157895
4.4	21	44	94.3995789473684
4.501	28	45	97.5686315789474
4.612	14	46	100.737684210526
4.699	22	47	103.906736842105
4.799	20	48	107.075789473684
4.9	22	49	110.244842105263
5.001	24	50	113.413894736842
5.099	27	51	116.582947368421
5.199	43	52	119.752
5.299	24	53	122.921052631579
5.402	27	54	126.090105263158
5.499	28	55	129.259157894737
5.6	37	56	132.428210526316
5.701	22	57	135.597263157895
5.799	27	58	138.766315789474
5.899	28	59	141.935368421053
