Voltage, ChA, Run #5
Time ( s )	Voltage ( V )
17.1000	0.036
17.2000	0.045
17.3000	0.037
17.4000	0.036
17.5000	0.043
17.6000	0.037
17.7000	0.030
17.8000	0.038
17.9000	0.036
18.0000	0.037
18.1000	0.032
18.2000	0.026
18.3000	0.034
18.4000	0.029
18.5000	0.028
18.6000	0.025
18.7000	0.022
18.8000	0.014
18.9000	0.028
19.0000	0.005
19.1000	0.010
19.2000	0.004
19.3000	0.013
19.4000	0.009
19.5000	-0.005
19.6000	-9.156E-4
19.7000	-0.003
19.8000	-0.001
19.9000	-0.007
20.0000	-0.010
20.1000	-0.015
20.2000	-0.010
20.3000	-0.011
20.4000	-0.014
20.5000	-0.019
20.6000	-0.021
20.7000	-0.022
20.8000	-0.012
20.9000	-0.022
21.0000	-0.036
21.1000	-0.026
21.2000	-0.025
21.3000	-0.028
21.4000	-0.030
21.5000	-0.035
21.6000	-0.034
21.7000	-0.021
21.8000	-0.026
21.9000	-0.038
22.0000	-0.031
22.1000	-0.021
22.2000	-0.041
22.3000	-0.023
22.4000	-0.018
22.5000	-0.033
22.6000	-0.022
22.7000	-0.019
22.8000	-0.026
22.9000	-0.013
23.0000	-0.017
23.1000	-0.023
23.2000	-0.013
23.3000	-0.012
23.4000	-0.005
23.5000	-0.011
23.6000	-0.012
23.7000	-0.008
23.8000	0.009
23.9000	0.002
24.0000	-0.010
24.1000	-0.009
24.2000	0.006
24.3000	0.015
24.4000	0.006
24.5000	-0.007
24.6000	0.004
24.7000	0.013
24.8000	0.016
24.9000	0.009
25.0000	0.006
25.1000	0.008
25.2000	0.025
25.3000	0.024
25.4000	0.014
25.5000	0.012
25.6000	0.015
25.7000	0.023
25.8000	0.024
25.9000	0.015
26.0000	0.009
26.1000	0.017
26.2000	0.024
26.3000	0.023
26.4000	0.014
26.5000	0.011
26.6000	0.020
26.7000	0.025
26.8000	0.015
26.9000	0.020
27.0000	0.012
27.1000	0.014
27.2000	0.022
27.3000	0.014
27.4000	0.007
27.5000	0.012
27.6000	0.010
27.7000	0.013
27.8000	0.013
27.9000	-5.493E-4
28.0000	0.007
28.1000	0.009
28.2000	0.002
28.3000	0.003
28.4000	-4.883E-4
28.5000	-0.002
28.6000	0.004
28.7000	-0.004
28.8000	-0.006
28.9000	-0.003
29.0000	-0.003
29.1000	-0.004
29.2000	-0.005
29.3000	-0.006
29.4000	-0.006
29.5000	-0.009
29.6000	-0.008
29.7000	-0.013
29.8000	-0.015
29.9000	-0.010
30.0000	-0.012
30.1000	-0.013
30.2000	-0.012
30.3000	-0.018
30.4000	-0.018
30.5000	-0.006
30.6000	-0.016
30.7000	-0.017
30.8000	-0.015
30.9000	-0.015
31.0000	-0.019
31.1000	-0.012
31.2000	-0.021
31.3000	-0.015
31.4000	-0.012
31.5000	-0.011
31.6000	-0.013
31.7000	-0.007
31.8000	-0.012
31.9000	-0.013
32.0000	-0.006
32.1000	-0.008
32.2000	-0.008
32.3000	-0.010
32.4000	-0.003
32.5000	-0.006
32.6000	-0.002
32.7000	-0.006
32.8000	-7.935E-4
32.9000	-8.545E-4
33.0000	1.221E-4
33.1000	-3.052E-4
33.2000	-9.156E-4
33.3000	0.002
33.4000	0.003
33.5000	-0.001
33.6000	0.001
33.7000	0.006
33.8000	0.005
33.9000	0.011
34.0000	0.008
34.1000	0.005
34.2000	0.005
34.3000	0.010
34.4000	0.006
34.5000	0.007
34.6000	0.004
34.7000	0.008
34.8000	0.005
34.9000	0.009
35.0000	0.016
35.1000	0.004
35.2000	0.003
35.3000	0.018
35.4000	0.006
35.5000	0.007
35.6000	0.014
35.7000	0.010
35.8000	0.006
35.9000	0.010
36.0000	0.002
36.1000	0.003
36.2000	0.014
36.3000	0.005
36.4000	-0.003
36.5000	0.010
36.6000	0.005
36.7000	0.002
36.8000	0.005
36.9000	0.006
37.0000	-0.004
