Voltage, ChA, Run #6
Time ( s )	Voltage ( V )
43.2000	0.029
43.3000	0.034
43.4000	0.040
43.5000	0.039
43.6000	0.045
43.7000	0.045
43.8000	0.048
43.9000	0.048
44.0000	0.052
44.1000	0.054
44.2000	0.056
44.3000	0.055
44.4000	0.058
44.5000	0.063
44.6000	0.064
44.7000	0.062
44.8000	0.065
44.9000	0.065
45.0000	0.070
45.1000	0.067
45.2000	0.066
45.3000	0.072
45.4000	0.073
45.5000	0.069
45.6000	0.072
45.7000	0.072
45.8000	0.074
45.9000	0.071
46.0000	0.071
46.1000	0.072
46.2000	0.070
46.3000	0.070
46.4000	0.070
46.5000	0.066
46.6000	0.069
46.7000	0.064
46.8000	0.064
46.9000	0.062
47.0000	0.064
47.1000	0.060
47.2000	0.059
47.3000	0.057
47.4000	0.052
47.5000	0.052
47.6000	0.047
47.7000	0.049
47.8000	0.040
47.9000	0.044
48.0000	0.042
48.1000	0.033
48.2000	0.034
48.3000	0.033
48.4000	0.027
48.5000	0.027
48.6000	0.024
48.7000	0.022
48.8000	0.014
48.9000	0.016
49.0000	0.009
49.1000	0.009
49.2000	0.003
49.3000	0.006
49.4000	8.545E-4
49.5000	-0.004
49.6000	-0.005
49.7000	-0.008
49.8000	-0.012
49.9000	-0.014
50.0000	-0.015
50.1000	-0.019
50.2000	-0.022
50.3000	-0.026
50.4000	-0.025
50.5000	-0.030
50.6000	-0.032
50.7000	-0.032
50.8000	-0.038
50.9000	-0.039
51.0000	-0.041
51.1000	-0.040
51.2000	-0.045
51.3000	-0.047
51.4000	-0.044
51.5000	-0.051
51.6000	-0.054
51.7000	-0.053
51.8000	-0.051
51.9000	-0.054
52.0000	-0.055
52.1000	-0.057
52.2000	-0.056
52.3000	-0.055
52.4000	-0.055
52.5000	-0.054
52.6000	-0.061
52.7000	-0.055
52.8000	-0.057
52.9000	-0.060
53.0000	-0.058
53.1000	-0.055
53.2000	-0.059
53.3000	-0.054
53.4000	-0.054
53.5000	-0.053
53.6000	-0.056
53.7000	-0.051
53.8000	-0.052
53.9000	-0.049
54.0000	-0.049
54.1000	-0.044
54.2000	-0.050
54.3000	-0.044
54.4000	-0.036
54.5000	-0.036
54.6000	-0.037
54.7000	-0.035
54.8000	-0.038
54.9000	-0.033
55.0000	-0.036
55.1000	-0.027
55.2000	-0.028
55.3000	-0.021
55.4000	-0.021
55.5000	-0.019
55.6000	-0.020
55.7000	-0.014
55.8000	-0.013
55.9000	-0.012
56.0000	-0.011
56.1000	-0.006
56.2000	-0.005
56.3000	-0.003
56.4000	-9.766E-4
56.5000	-2.441E-4
56.6000	0.002
56.7000	0.004
56.8000	0.007
56.9000	0.007
57.0000	0.012
57.1000	0.013
57.2000	0.017
57.3000	0.019
57.4000	0.025
57.5000	0.021
57.6000	0.020
57.7000	0.024
57.8000	0.026
57.9000	0.027
58.0000	0.028
58.1000	0.036
58.2000	0.033
58.3000	0.036
58.4000	0.034
58.5000	0.037
58.6000	0.038
58.7000	0.044
58.8000	0.043
58.9000	0.044
59.0000	0.044
59.1000	0.046
59.2000	0.047
59.3000	0.046
59.4000	0.050
59.5000	0.049
59.6000	0.045
59.7000	0.053
59.8000	0.050
59.9000	0.051
60.0000	0.053
60.1000	0.051
60.2000	0.046
60.3000	0.053
60.4000	0.055
60.5000	0.050
60.6000	0.049
60.7000	0.049
60.8000	0.051
60.9000	0.048
61.0000	0.048
61.1000	0.048
61.2000	0.046
61.3000	0.046
61.4000	0.050
61.5000	0.037
61.6000	0.043
61.7000	0.037
61.8000	0.040
61.9000	0.037
62.0000	0.031
62.1000	0.035
62.2000	0.029
62.3000	0.029
62.4000	0.029
62.5000	0.023
62.6000	0.025
62.7000	0.026
62.8000	0.026
62.9000	0.016
63.0000	0.017
63.1000	0.016
63.2000	0.012
63.3000	0.009
63.4000	0.010
63.5000	0.005
63.6000	0.003
63.7000	0.004
63.8000	0.003
63.9000	-0.003
64.0000	-0.004
64.1000	-0.010
64.2000	-0.006
64.3000	-0.012
64.4000	-0.013
64.5000	-0.018
64.6000	-0.014
64.7000	-0.019
64.8000	-0.019
64.9000	-0.024
65.0000	-0.024
65.1000	-0.024
65.2000	-0.021
65.3000	-0.028
65.4000	-0.030
65.5000	-0.031
65.6000	-0.031
65.7000	-0.034
65.8000	-0.034
65.9000	-0.036
66.0000	-0.037
66.1000	-0.038
66.2000	-0.037
66.3000	-0.039
66.4000	-0.040
66.5000	-0.038
66.6000	-0.041
66.7000	-0.044
66.8000	-0.039
66.9000	-0.041
67.0000	-0.042
67.1000	-0.045
67.2000	-0.039
67.3000	-0.040
67.4000	-0.042
67.5000	-0.042
67.6000	-0.038
67.7000	-0.036
67.8000	-0.038
67.9000	-0.039
68.0000	-0.036
68.1000	-0.037
68.2000	-0.035
68.3000	-0.035
68.4000	-0.029
68.5000	-0.031
68.6000	-0.030
68.7000	-0.030
68.8000	-0.032
68.9000	-0.030
69.0000	-0.025
69.1000	-0.025
69.2000	-0.023
69.3000	-0.021
69.4000	-0.020
69.5000	-0.019
69.6000	-0.017
69.7000	-0.017
69.8000	-0.013
69.9000	-0.013
70.0000	-0.010
70.1000	-0.011
70.2000	-0.006
70.3000	-0.006
70.4000	-0.005
70.5000	-0.004
70.6000	-0.001
70.7000	-8.545E-4
70.8000	0.004
70.9000	0.005
71.0000	0.002
71.1000	0.005
71.2000	0.010
71.3000	0.010
71.4000	0.013
71.5000	0.014
71.6000	0.013
71.7000	0.011
71.8000	0.020
71.9000	0.016
72.0000	0.021
72.1000	0.023
72.2000	0.026
72.3000	0.027
72.4000	0.027
72.5000	0.027
72.6000	0.031
72.7000	0.027
72.8000	0.032
72.9000	0.031
73.0000	0.031
73.1000	0.032
73.2000	0.034
73.3000	0.032
73.4000	0.038
73.5000	0.032
73.6000	0.037
73.7000	0.036
73.8000	0.036
73.9000	0.032
74.0000	0.037
74.1000	0.034
74.2000	0.039
74.3000	0.036
74.4000	0.036
74.5000	0.035
74.6000	0.037
74.7000	0.034
74.8000	0.032
74.9000	0.034
75.0000	0.037
75.1000	0.032
75.2000	0.031
75.3000	0.032
75.4000	0.033
75.5000	0.030
75.6000	0.028
75.7000	0.027
75.8000	0.029
75.9000	0.026
76.0000	0.028
76.1000	0.027
76.2000	0.026
76.3000	0.019
76.4000	0.022
76.5000	0.019
76.6000	0.020
76.7000	0.015
76.8000	0.015
76.9000	0.016
77.0000	0.012
77.1000	0.010
77.2000	0.010
77.3000	0.005
77.4000	0.003
77.5000	0.006
77.6000	0.006
77.7000	-0.001
77.8000	3.052E-4
77.9000	1.831E-4
78.0000	-0.005
78.1000	-0.005
78.2000	-0.004
78.3000	-0.007
78.4000	-0.010
78.5000	-0.011
78.6000	-0.011
78.7000	-0.011
78.8000	-0.014
78.9000	-0.016
79.0000	-0.016
79.1000	-0.017
79.2000	-0.017
79.3000	-0.019
79.4000	-0.019
79.5000	-0.024
79.6000	-0.021
79.7000	-0.023
79.8000	-0.026
79.9000	-0.026
80.0000	-0.023
80.1000	-0.026
80.2000	-0.026
80.3000	-0.029
80.4000	-0.027
80.5000	-0.029
80.6000	-0.024
80.7000	-0.028
80.8000	-0.029
80.9000	-0.028
81.0000	-0.025
81.1000	-0.030
81.2000	-0.028
81.3000	-0.028
81.4000	-0.028
81.5000	-0.028
81.6000	-0.025
81.7000	-0.026
81.8000	-0.027
81.9000	-0.026
82.0000	-0.023
82.1000	-0.023
82.2000	-0.024
82.3000	-0.025
82.4000	-0.021
82.5000	-0.019
82.6000	-0.018
82.7000	-0.019
82.8000	-0.019
82.9000	-0.016
83.0000	-0.016
83.1000	-0.017
83.2000	-0.015
83.3000	-0.012
83.4000	-0.011
83.5000	-0.009
83.6000	-0.007
83.7000	-0.009
83.8000	-0.007
83.9000	-0.006
84.0000	-0.002
84.1000	-0.006
84.2000	-0.002
84.3000	4.273E-4
84.4000	0.001
84.5000	0.003
84.6000	0.003
84.7000	0.005
84.8000	0.006
84.9000	0.008
85.0000	0.007
85.1000	0.009
85.2000	0.010
85.3000	0.012
85.4000	0.011
85.5000	0.014
85.6000	0.013
85.7000	0.017
85.8000	0.016
85.9000	0.018
86.0000	0.016
86.1000	0.021
86.2000	0.019
86.3000	0.023
86.4000	0.022
86.5000	0.022
86.6000	0.021
86.7000	0.024
86.8000	0.022
86.9000	0.024
87.0000	0.025
87.1000	0.028
87.2000	0.024
87.3000	0.025
87.4000	0.025
87.5000	0.030
87.6000	0.026
87.7000	0.027
87.8000	0.026
87.9000	0.027
88.0000	0.029
88.1000	0.027
88.2000	0.027
88.3000	0.024
88.4000	0.024
88.5000	0.028
88.6000	0.024
88.7000	0.024
88.8000	0.024
88.9000	0.023
89.0000	0.022
89.1000	0.027
89.2000	0.021
89.3000	0.019
89.4000	0.018
89.5000	0.021
89.6000	0.019
89.7000	0.019
89.8000	0.020
89.9000	0.015
90.0000	0.017
90.1000	0.015
90.2000	0.011
90.3000	0.013
90.4000	0.010
90.5000	0.009
90.6000	0.005
90.7000	0.013
90.8000	0.006
90.9000	0.005
91.0000	0.002
91.1000	0.006
91.2000	0.002
91.3000	6.104E-5
91.4000	9.156E-4
91.5000	-0.004
91.6000	-0.003
91.7000	-0.006
91.8000	-0.005
91.9000	-0.009
92.0000	-0.007
92.1000	-0.007
92.2000	-0.009
92.3000	-0.010
92.4000	-0.010
92.5000	-0.014
92.6000	-0.009
92.7000	-0.014
92.8000	-0.016
92.9000	-0.018
93.0000	-0.014
93.1000	-0.018
93.2000	-0.016
93.3000	-0.018
93.4000	-0.017
93.5000	-0.019
93.6000	-0.019
93.7000	-0.020
93.8000	-0.020
93.9000	-0.019
94.0000	-0.021
94.1000	-0.018
94.2000	-0.025
94.3000	-0.024
94.4000	-0.023
94.5000	-0.023
94.6000	-0.020
94.7000	-0.018
94.8000	-0.021
94.9000	-0.022
95.0000	-0.024
95.1000	-0.021
95.2000	-0.020
95.3000	-0.018
95.4000	-0.020
95.5000	-0.016
95.6000	-0.018
95.7000	-0.018
95.8000	-0.014
95.9000	-0.017
96.0000	-0.016
96.1000	-0.013
96.2000	-0.014
96.3000	-0.013
96.4000	-0.012
96.5000	-0.012
96.6000	-0.011
96.7000	-0.007
96.8000	-0.007
96.9000	-0.009
97.0000	-0.004
97.1000	-0.006
97.2000	-0.008
97.3000	-0.004
97.4000	-0.003
97.5000	-0.001
97.6000	7.935E-4
97.7000	-0.003
97.8000	-0.001
97.9000	0.001
98.0000	0.001
98.1000	0.004
98.2000	0.004
98.3000	0.008
98.4000	0.005
98.5000	0.001
98.6000	0.009
98.7000	0.010
98.8000	0.006
98.9000	0.008
99.0000	0.014
99.1000	0.015
99.2000	0.015
99.3000	0.012
99.4000	0.017
99.5000	0.014
99.6000	0.015
