Voltage, ChA, Run #1
Time ( s )	Voltage ( V )
21.3000	-0.002
21.4000	-0.002
21.5000	0.002
21.6000	0.004
21.7000	-0.008
21.8000	0.005
21.9000	-0.004
22.0000	6.104E-5
22.1000	0.002
22.2000	-0.003
22.3000	-0.004
22.4000	0.003
22.5000	-0.004
22.6000	-9.766E-4
22.7000	-0.003
22.8000	-0.005
22.9000	0.001
23.0000	-0.002
23.1000	-0.004
23.2000	0.007
23.3000	-0.005
23.4000	-0.003
23.5000	-0.003
23.6000	4.273E-4
23.7000	-0.005
23.8000	7.324E-4
23.9000	1.831E-4
24.0000	-0.003
24.1000	0.004
24.2000	-0.006
24.3000	-0.006
24.4000	0.009
24.5000	-0.004
24.6000	-0.007
24.7000	0.004
24.8000	-0.002
24.9000	-0.002
25.0000	-0.001
25.1000	-0.003
25.2000	-0.002
25.3000	-0.002
25.4000	0.003
25.5000	-0.006
25.6000	0.002
25.7000	-0.001
25.8000	-0.002
25.9000	-0.001
26.0000	0.004
26.1000	-0.004
26.2000	0.002
26.3000	-4.273E-4
26.4000	-0.002
26.5000	-0.002
26.6000	0.005
26.7000	-0.002
26.8000	-0.006
26.9000	0.002
27.0000	-0.001
27.1000	-0.003
27.2000	0.002
27.3000	-5.493E-4
27.4000	-0.003
27.5000	-0.002
27.6000	6.104E-4
27.7000	-0.001
27.8000	-6.714E-4
27.9000	0.002
28.0000	-0.002
28.1000	-0.003
28.2000	0.003
28.3000	-0.002
28.4000	-0.006
28.5000	0.006
28.6000	-0.005
28.7000	-0.001
28.8000	0.002
28.9000	-4.883E-4
29.0000	-0.003
29.1000	-0.002
29.2000	0.002
29.3000	-0.002
29.4000	-0.003
29.5000	-0.002
29.6000	0.002
29.7000	-0.007
29.8000	-0.001
29.9000	-0.001
30.0000	-2.441E-4
30.1000	-0.003
30.2000	0.004
30.3000	-0.003
30.4000	-4.883E-4
30.5000	0.001
30.6000	-7.935E-4
30.7000	-0.004
30.8000	-9.156E-4
30.9000	0.002
31.0000	-0.003
31.1000	-0.003
31.2000	0.001
31.3000	-0.008
31.4000	3.662E-4
31.5000	0.002
31.6000	-0.004
31.7000	8.545E-4
31.8000	0.001
31.9000	-0.007
32.0000	0.005
32.1000	-6.104E-4
32.2000	-0.004
32.3000	0.007
32.4000	-0.003
32.5000	-0.002
32.6000	0.006
32.7000	0.000
32.8000	-0.004
32.9000	0.006
33.0000	-0.005
33.1000	-0.001
33.2000	0.001
33.3000	-0.008
33.4000	0.002
33.5000	0.002
33.6000	-0.007
33.7000	-8.545E-4
33.8000	0.005
33.9000	-0.007
34.0000	0.003
34.1000	-0.002
34.2000	-0.004
34.3000	0.002
34.4000	0.004
34.5000	-0.009
34.6000	0.005
34.7000	7.935E-4
34.8000	-0.005
34.9000	-0.001
35.0000	0.005
35.1000	-0.008
35.2000	0.004
35.3000	-0.003
35.4000	-0.005
35.5000	0.002
35.6000	-0.004
35.7000	-0.003
35.8000	0.004
35.9000	1.831E-4
36.0000	-0.005
36.1000	0.003
36.2000	0.001
36.3000	-0.004
36.4000	0.003
36.5000	1.831E-4
36.6000	-7.324E-4
36.7000	0.003
36.8000	-0.003
36.9000	-0.001
37.0000	0.002
37.1000	-0.004
37.2000	-0.003
37.3000	1.831E-4
37.4000	-0.002
37.5000	-0.002
37.6000	0.002
37.7000	-0.004
37.8000	0.002
37.9000	-1.831E-4
38.0000	-0.003
38.1000	1.221E-4
38.2000	2.441E-4
38.3000	-0.001
38.4000	0.005
38.5000	-0.002
38.6000	6.104E-4
38.7000	-0.002
38.8000	0.004
38.9000	-0.004
39.0000	0.006
39.1000	-0.007
39.2000	0.003
39.3000	-0.002
39.4000	-6.714E-4
39.5000	-0.004
39.6000	3.662E-4
39.7000	-0.004
39.8000	-1.831E-4
39.9000	0.005
40.0000	-0.005
40.1000	-0.002
40.2000	0.002
40.3000	-0.003
40.4000	-7.935E-4
40.5000	-4.273E-4
40.6000	-0.004
40.7000	0.004
40.8000	0.002
40.9000	-0.003
41.0000	-0.002
41.1000	0.002
41.2000	-0.002
41.3000	-0.001
41.4000	6.104E-5
41.5000	4.273E-4
41.6000	-0.004
41.7000	-4.883E-4
41.8000	0.001
41.9000	-0.003
42.0000	-0.003
42.1000	0.001
42.2000	-4.273E-4
42.3000	-0.001
42.4000	0.002
42.5000	-0.004
42.6000	7.324E-4
42.7000	0.001
42.8000	9.766E-4
42.9000	-9.156E-4
43.0000	-4.883E-4
43.1000	0.002
43.2000	-0.002
43.3000	-0.003
43.4000	1.221E-4
43.5000	-0.002
43.6000	-2.441E-4
43.7000	-0.002
43.8000	-0.002
43.9000	-0.002
44.0000	-0.001
44.1000	-0.003
44.2000	-0.001
44.3000	4.273E-4
44.4000	-0.004
44.5000	0.002
44.6000	7.324E-4
44.7000	-0.003
44.8000	0.001
44.9000	-3.662E-4
45.0000	6.104E-5
45.1000	-7.935E-4
45.2000	-0.002
45.3000	0.005
45.4000	-0.007
45.5000	0.003
45.6000	-9.156E-4
45.7000	-0.004
45.8000	-0.002
45.9000	0.004
46.0000	-0.004
46.1000	-0.002
46.2000	-6.104E-4
46.3000	2.441E-4
46.4000	-0.002
46.5000	6.104E-5
46.6000	9.766E-4
46.7000	1.831E-4
46.8000	-0.002
46.9000	0.005
47.0000	-1.221E-4
47.1000	-3.662E-4
47.2000	9.766E-4
47.3000	-0.002
47.4000	5.493E-4
47.5000	0.003
47.6000	-0.004
47.7000	-4.883E-4
47.8000	0.001
47.9000	-4.883E-4
48.0000	-0.002
48.1000	-0.002
48.2000	-0.001
48.3000	0.002
48.4000	-0.001
48.5000	-0.005
48.6000	0.003
48.7000	0.003
48.8000	-0.007
48.9000	7.935E-4
49.0000	0.001
49.1000	-0.003
49.2000	3.052E-4
49.3000	0.004
49.4000	-0.006
49.5000	0.002
49.6000	0.002
49.7000	-0.006
49.8000	-0.003
49.9000	0.005
50.0000	-0.005
50.1000	4.883E-4
50.2000	3.662E-4
50.3000	-0.002
50.4000	0.002
50.5000	-8.545E-4
50.6000	-0.002
50.7000	0.002
50.8000	0.000
50.9000	-0.004
51.0000	0.004
51.1000	-0.003
51.2000	-0.003
51.3000	0.002
51.4000	0.003
51.5000	-0.007
51.6000	9.156E-4
51.7000	0.006
51.8000	-0.011
51.9000	0.003
52.0000	0.005
52.1000	-0.010
52.2000	-9.766E-4
52.3000	0.007
52.4000	-0.006
52.5000	-0.003
52.6000	0.005
52.7000	-0.005
52.8000	3.662E-4
52.9000	0.007
53.0000	-0.009
53.1000	0.002
53.2000	0.003
53.3000	-0.002
53.4000	-0.002
53.5000	0.004
53.6000	-0.003
53.7000	-0.006
53.8000	0.007
53.9000	-0.006
54.0000	-0.003
54.1000	0.005
54.2000	-0.007
54.3000	-0.005
54.4000	0.005
54.5000	-0.008
54.6000	0.001
54.7000	6.104E-4
54.8000	-0.005
54.9000	0.003
55.0000	0.004
55.1000	-0.006
55.2000	0.005
55.3000	0.003
55.4000	-0.012
55.5000	0.005
55.6000	0.007
55.7000	-0.008
55.8000	9.766E-4
55.9000	-0.014
56.0000	-0.059
56.1000	0.005
56.2000	0.030
56.3000	0.007
56.4000	-0.074
56.5000	-0.085
56.6000	0.099
56.7000	0.003
56.8000	0.044
56.9000	-0.035
57.0000	-0.078
57.1000	-0.012
57.2000	-0.021
57.3000	0.081
57.4000	-0.017
57.5000	-0.003
57.6000	-0.013
57.7000	0.006
57.8000	0.054
57.9000	-0.004
58.0000	-0.013
58.1000	0.006
58.2000	0.014
58.3000	0.004
58.4000	0.003
58.5000	-0.017
58.6000	-0.008
58.7000	0.015
58.8000	-0.009
58.9000	-0.021
59.0000	0.001
59.1000	-2.441E-4
59.2000	-0.003
59.3000	-0.003
59.4000	-0.001
59.5000	-0.005
59.6000	0.009
59.7000	0.004
59.8000	-0.008
59.9000	6.104E-4
60.0000	0.004
60.1000	-0.003
60.2000	0.001
60.3000	-0.004
60.4000	-0.009
60.5000	0.005
60.6000	-6.714E-4
60.7000	-0.010
60.8000	-0.002
60.9000	0.005
61.0000	-0.013
61.1000	0.003
61.2000	0.004
61.3000	-0.009
61.4000	0.001
61.5000	0.009
61.6000	-0.006
61.7000	-9.766E-4
61.8000	0.001
61.9000	-1.831E-4
62.0000	2.441E-4
62.1000	-0.001
62.2000	-0.002
62.3000	1.831E-4
62.4000	-0.002
62.5000	-0.005
62.6000	0.002
62.7000	-0.002
62.8000	-0.006
62.9000	0.005
63.0000	-8.545E-4
63.1000	-0.010
63.2000	0.006
63.3000	0.003
63.4000	-0.005
63.5000	0.001
63.6000	0.000
63.7000	0.002
63.8000	-0.002
63.9000	0.002
64.0000	2.441E-4
64.1000	0.001
64.2000	-0.007
64.3000	0.005
64.4000	-0.002
64.5000	-0.002
64.6000	-0.002
64.7000	0.002
64.8000	-0.003
64.9000	-0.003
65.0000	-0.002
65.1000	0.005
65.2000	-0.009
65.3000	-0.002
65.4000	0.003
65.5000	-7.935E-4
65.6000	-0.003
65.7000	0.003
65.8000	-0.003
65.9000	2.441E-4
66.0000	-0.004
66.1000	0.003
66.2000	0.003
66.3000	-0.005
66.4000	-0.001
66.5000	0.005
66.6000	-0.006
66.7000	-0.003
66.8000	0.004
66.9000	-0.002
67.0000	-0.006
67.1000	-3.052E-4
67.2000	0.002
67.3000	-0.002
67.4000	-0.006
67.5000	0.009
67.6000	-0.002
67.7000	-0.007
67.8000	0.005
67.9000	0.005
68.0000	-0.012
68.1000	0.008
68.2000	0.002
68.3000	-0.007
68.4000	1.221E-4
68.5000	0.007
68.6000	-0.009
68.7000	6.104E-5
68.8000	3.662E-4
68.9000	-6.104E-4
69.0000	-0.004
69.1000	1.831E-4
69.2000	-0.003
69.3000	0.004
69.4000	-0.006
69.5000	3.662E-4
69.6000	1.831E-4
69.7000	-0.001
69.8000	-0.002
69.9000	0.005
70.0000	-0.003
70.1000	6.104E-5
70.2000	0.003
70.3000	-0.002
70.4000	-4.883E-4
70.5000	0.000
70.6000	9.156E-4
70.7000	-0.002
70.8000	-0.004
70.9000	-2.441E-4
71.0000	-0.001
71.1000	-0.003
71.2000	-3.662E-4
71.3000	0.002
71.4000	-0.005
71.5000	-0.001
71.6000	0.003
71.7000	-0.002
71.8000	-0.001
71.9000	-9.156E-4
72.0000	0.002
72.1000	-0.002
72.2000	0.001
72.3000	0.003
72.4000	-0.002
72.5000	-0.002
72.6000	0.006
72.7000	-0.003
72.8000	-0.006
72.9000	0.006
73.0000	-0.002
73.1000	-0.002
73.2000	7.324E-4
73.3000	3.662E-4
73.4000	-0.005
73.5000	0.003
73.6000	-4.273E-4
73.7000	-0.001
73.8000	0.004
73.9000	-0.002
74.0000	-9.766E-4
74.1000	0.002
74.2000	-0.002
74.3000	0.004
74.4000	7.324E-4
74.5000	-0.002
74.6000	5.493E-4
74.7000	-0.001
74.8000	-0.002
74.9000	-6.714E-4
75.0000	-0.002
75.1000	0.002
75.2000	6.104E-4
75.3000	-0.005
75.4000	-1.221E-4
75.5000	0.002
75.6000	-0.004
75.7000	-0.001
75.8000	0.002
75.9000	-0.002
76.0000	0.003
76.1000	-0.002
76.2000	1.221E-4
76.3000	0.001
76.4000	-6.104E-4
76.5000	-0.001
76.6000	6.104E-5
76.7000	-4.273E-4
76.8000	0.003
76.9000	-0.002
77.0000	-1.831E-4
77.1000	-0.002
77.2000	0.003
77.3000	-0.003
77.4000	-1.221E-4
77.5000	3.052E-4
77.6000	-0.002
77.7000	0.003
77.8000	-0.003
77.9000	0.002
78.0000	6.104E-4
78.1000	5.493E-4
78.2000	3.052E-4
78.3000	0.006
78.4000	-0.004
78.5000	-0.002
78.6000	1.831E-4
78.7000	0.004
78.8000	-0.003
78.9000	0.003
79.0000	5.493E-4
79.1000	-0.006
79.2000	0.004
79.3000	-1.831E-4
79.4000	-0.003
79.5000	6.104E-4
79.6000	-0.004
79.7000	-6.104E-4
79.8000	-0.001
79.9000	-7.935E-4
80.0000	-0.002
80.1000	4.273E-4
80.2000	-5.493E-4
80.3000	-0.003
80.4000	-8.545E-4
80.5000	0.003
80.6000	-0.002
80.7000	-0.002
80.8000	0.004
80.9000	-0.001
81.0000	-0.002
81.1000	0.001
81.2000	0.003
81.3000	-0.002
81.4000	6.104E-4
81.5000	-0.002
81.6000	-0.002
81.7000	0.003
81.8000	-0.002
81.9000	-0.001
82.0000	-0.003
82.1000	0.004
82.2000	-8.545E-4
82.3000	-0.001
82.4000	0.001
82.5000	8.545E-4
82.6000	-0.001
82.7000	0.003
82.8000	7.324E-4
82.9000	0.001
83.0000	-0.001
83.1000	4.883E-4
83.2000	1.831E-4
83.3000	-0.002
83.4000	-0.004
83.5000	6.104E-5
83.6000	-0.002
83.7000	8.545E-4
83.8000	-0.001
83.9000	2.441E-4
84.0000	-0.002
84.1000	1.831E-4
84.2000	0.003
84.3000	-0.004
84.4000	6.104E-5
84.5000	0.004
84.6000	-0.005
84.7000	0.001
84.8000	0.002
84.9000	-0.002
85.0000	0.002
85.1000	-6.104E-4
85.2000	-0.002
85.3000	-0.004
85.4000	0.002
85.5000	5.493E-4
85.6000	-0.006
85.7000	0.002
85.8000	-7.324E-4
85.9000	-0.005
86.0000	-0.002
86.1000	0.002
86.2000	0.001
86.3000	-0.002
86.4000	-0.004
86.5000	0.004
86.6000	0.001
86.7000	-0.006
86.8000	0.003
86.9000	-0.003
87.0000	-0.003
87.1000	2.441E-4
87.2000	-4.273E-4
87.3000	-2.441E-4
87.4000	7.324E-4
87.5000	-0.002
87.6000	-0.002
87.7000	-3.052E-4
87.8000	-9.766E-4
87.9000	-0.002
88.0000	-1.831E-4
88.1000	-0.001
88.2000	-0.004
88.3000	0.005
88.4000	-0.003
88.5000	-0.003
88.6000	0.000
88.7000	7.324E-4
88.8000	7.935E-4
88.9000	-0.001
89.0000	-0.003
89.1000	3.662E-4
89.2000	-7.324E-4
89.3000	-0.001
89.4000	0.002
89.5000	-0.005
89.6000	-0.001
89.7000	6.104E-5
89.8000	-0.004
89.9000	6.104E-4
90.0000	0.002
90.1000	-0.004
90.2000	-0.003
90.3000	-0.002
90.4000	-7.935E-4
90.5000	8.545E-4
90.6000	0.002
90.7000	-0.005
90.8000	-9.766E-4
90.9000	0.002
91.0000	-0.002
91.1000	-0.002
91.2000	0.001
91.3000	-0.004
91.4000	0.001
91.5000	0.002
91.6000	-0.006
91.7000	0.002
91.8000	0.002
91.9000	-0.004
92.0000	3.662E-4
92.1000	0.002
92.2000	-0.005
92.3000	0.003
92.4000	-0.002
92.5000	-0.006
92.6000	0.003
92.7000	0.006
92.8000	-0.004
92.9000	-5.493E-4
93.0000	0.005
93.1000	-0.005
93.2000	0.002
93.3000	0.002
93.4000	-7.324E-4
93.5000	0.001
93.6000	-0.002
93.7000	-0.005
93.8000	0.003
93.9000	0.002
94.0000	-0.008
94.1000	0.005
94.2000	-1.831E-4
94.3000	-0.006
94.4000	-0.002
94.5000	-0.003
94.6000	-0.002
94.7000	-3.052E-4
94.8000	1.221E-4
94.9000	0.002
95.0000	-0.003
95.1000	7.935E-4
95.2000	0.007
95.3000	-0.008
95.4000	0.004
95.5000	0.005
95.6000	-0.004
95.7000	-0.001
95.8000	0.005
95.9000	-4.273E-4
96.0000	-0.005
96.1000	0.003
96.2000	-6.104E-4
96.3000	-0.007
96.4000	3.662E-4
96.5000	0.000
96.6000	-0.003
96.7000	-9.156E-4
96.8000	-0.002
96.9000	-6.104E-4
97.0000	-3.662E-4
97.1000	-0.002
97.2000	0.002
97.3000	3.052E-4
97.4000	5.493E-4
97.5000	-0.001
97.6000	3.052E-4
97.7000	0.002
97.8000	-5.493E-4
97.9000	0.000
98.0000	-8.545E-4
98.1000	-0.002
98.2000	-0.004
98.3000	0.001
98.4000	-0.004
98.5000	-0.004
98.6000	0.002
98.7000	-0.005
98.8000	-0.002
98.9000	0.002
99.0000	-0.005
99.1000	-0.002
99.2000	0.006
99.3000	-0.004
99.4000	0.002
99.5000	-0.001
99.6000	7.324E-4
99.7000	-0.002
99.8000	-0.003
99.9000	0.002
100.0000	0.003
100.1000	-0.005
100.2000	-5.493E-4
100.3000	-0.004
100.4000	-0.011
100.5000	0.007
100.6000	0.000
100.7000	-0.006
100.8000	-0.011
100.9000	-0.002
101.0000	0.003
101.1000	-0.005
101.2000	0.008
101.3000	-0.001
101.4000	-0.009
101.5000	0.006
101.6000	0.004
101.7000	-0.004
101.8000	-0.003
101.9000	-3.662E-4
102.0000	0.002
102.1000	-0.002
102.2000	-0.003
102.3000	-4.883E-4
102.4000	0.003
102.5000	-0.006
102.6000	-3.662E-4
102.7000	-1.831E-4
102.8000	-0.005
102.9000	-3.052E-4
103.0000	0.003
103.1000	4.273E-4
103.2000	-0.003
103.3000	0.001
103.4000	0.001
103.5000	-0.003
103.6000	0.002
103.7000	-9.766E-4
103.8000	0.002
103.9000	-0.005
104.0000	0.001
104.1000	-0.004
104.2000	-3.662E-4
104.3000	4.273E-4
104.4000	-0.004
104.5000	-0.006
104.6000	0.002
104.7000	-0.006
104.8000	0.002
104.9000	6.714E-4
105.0000	-0.005
105.1000	-7.324E-4
105.2000	-6.104E-5
105.3000	-0.008
105.4000	0.002
105.5000	-0.003
105.6000	-0.003
105.7000	3.052E-4
105.8000	-0.002
105.9000	-0.002
106.0000	0.002
106.1000	-0.002
106.2000	-0.003
106.3000	-0.001
106.4000	-0.003
106.5000	0.002
106.6000	1.831E-4
106.7000	-0.002
106.8000	-0.004
106.9000	-0.001
107.0000	-0.001
107.1000	-0.005
107.2000	7.935E-4
107.3000	-1.831E-4
107.4000	-0.003
107.5000	-0.004
107.6000	0.002
107.7000	-0.004
107.8000	0.001
107.9000	-0.002
108.0000	-0.002
108.1000	0.002
108.2000	-0.007
108.3000	0.014
108.4000	0.015
108.5000	-0.022
108.6000	-0.003
108.7000	0.006
108.8000	0.008
108.9000	-0.010
109.0000	-0.002
109.1000	-0.005
109.2000	-0.001
109.3000	0.005
109.4000	-0.006
109.5000	-0.008
109.6000	0.002
109.7000	4.273E-4
109.8000	-0.002
109.9000	-0.002
110.0000	-0.003
110.1000	0.003
110.2000	0.002
110.3000	-0.005
110.4000	0.001
110.5000	0.002
110.6000	-0.003
110.7000	-0.002
110.8000	-0.002
110.9000	-0.002
111.0000	0.003
111.1000	0.001
111.2000	-0.004
111.3000	0.002
111.4000	0.001
111.5000	-0.003
111.6000	0.005
111.7000	4.883E-4
111.8000	-0.007
111.9000	-0.004
112.0000	0.004
112.1000	-0.006
112.2000	0.002
112.3000	-7.324E-4
112.4000	-0.011
112.5000	-0.005
112.6000	0.010
112.7000	-0.011
112.8000	-0.004
112.9000	0.005
113.0000	-0.007
113.1000	-0.002
113.2000	0.004
113.3000	-0.002
113.4000	0.003
113.5000	0.001
113.6000	0.001
113.7000	6.104E-4
113.8000	0.004
113.9000	0.002
114.0000	-0.001
114.1000	-4.883E-4
114.2000	-0.002
114.3000	0.003
114.4000	0.001
114.5000	-0.002
114.6000	-0.003
114.7000	-4.883E-4
114.8000	6.104E-4
114.9000	-0.004
115.0000	-0.004
115.1000	0.004
115.2000	-0.006
115.3000	-3.662E-4
115.4000	-0.002
115.5000	-0.002
115.6000	-0.003
115.7000	-6.104E-5
115.8000	-6.104E-5
115.9000	-0.002
116.0000	0.002
116.1000	-6.104E-5
116.2000	0.001
116.3000	-3.052E-4
116.4000	-0.001
116.5000	-8.545E-4
116.6000	1.831E-4
116.7000	3.662E-4
116.8000	-0.004
116.9000	0.002
117.0000	0.002
117.1000	1.221E-4
117.2000	-0.004
117.3000	-0.003
117.4000	0.004
117.5000	-0.009
117.6000	2.441E-4
117.7000	-0.002
117.8000	-0.005
117.9000	0.004
118.0000	-0.003
118.1000	-0.006
118.2000	0.004
118.3000	-7.324E-4
118.4000	-0.004
118.5000	-9.766E-4
118.6000	0.005
118.7000	0.002
118.8000	-0.005
118.9000	0.001
119.0000	-7.324E-4
119.1000	-0.001
119.2000	0.001
119.3000	-0.003
119.4000	-0.001
119.5000	-0.003
119.6000	1.831E-4
119.7000	-0.003
119.8000	-5.493E-4
119.9000	-0.001
120.0000	0.001
120.1000	-1.831E-4
120.2000	-0.003
120.3000	-0.002
120.4000	0.006
120.5000	-0.007
120.6000	7.324E-4
120.7000	0.003
120.8000	-0.005
120.9000	-0.002
121.0000	0.007
121.1000	-0.004
121.2000	-0.006
121.3000	4.883E-4
121.4000	0.003
121.5000	-0.007
121.6000	0.002
121.7000	-0.007
121.8000	0.001
121.9000	-0.002
122.0000	-0.004
122.1000	4.273E-4
122.2000	-1.221E-4
122.3000	-0.002
122.4000	-2.441E-4
122.5000	-0.002
122.6000	-8.545E-4
122.7000	0.004
122.8000	-0.107
122.9000	-0.070
123.0000	-0.031
123.1000	-0.032
123.2000	-0.049
123.3000	0.016
123.4000	0.053
123.5000	-0.074
123.6000	7.935E-4
123.7000	0.070
123.8000	-0.038
123.9000	0.011
124.0000	0.049
124.1000	-0.038
124.2000	-0.001
124.3000	0.037
124.4000	-0.036
124.5000	-0.015
124.6000	0.028
124.7000	-0.021
124.8000	-0.009
124.9000	0.014
125.0000	-0.010
125.1000	-0.008
125.2000	0.010
125.3000	-0.003
125.4000	-0.003
125.5000	0.003
125.6000	-0.009
125.7000	-0.002
125.8000	7.324E-4
125.9000	-0.009
126.0000	0.004
126.1000	-0.003
126.2000	-0.007
126.3000	0.005
126.4000	0.002
126.5000	-0.010
126.6000	0.004
126.7000	0.002
126.8000	-0.503
126.9000	-0.017
127.0000	-0.084
127.1000	4.883E-4
127.2000	0.043
127.3000	-0.096
127.4000	-0.079
127.5000	0.035
127.6000	-0.022
127.7000	-0.070
127.8000	0.027
127.9000	-0.004
128.0000	-0.083
128.1000	0.019
128.2000	0.041
128.3000	-0.063
128.4000	-0.004
128.5000	0.058
128.6000	-0.018
128.7000	-0.012
128.8000	0.042
128.9000	-0.017
129.0000	-0.020
129.1000	0.029
129.2000	-0.005
129.3000	-0.021
129.4000	0.005
129.5000	0.010
129.6000	-0.014
129.7000	-0.009
129.8000	-9.766E-4
129.9000	-0.005
130.0000	-0.006
130.1000	-0.006
130.2000	0.002
130.3000	-0.002
130.4000	-0.010
130.5000	0.009
130.6000	0.002
130.7000	-0.008
130.8000	0.005
130.9000	0.003
131.0000	-0.005
131.1000	0.005
131.2000	0.002
131.3000	-0.006
131.4000	-0.002
131.5000	-0.001
131.6000	-0.002
131.7000	-0.004
131.8000	-0.001
131.9000	0.003
132.0000	-6.104E-4
132.1000	-0.004
132.2000	-0.007
132.3000	1.831E-4
132.4000	-9.766E-4
132.5000	-0.003
132.6000	0.006
132.7000	0.003
132.8000	-0.006
132.9000	0.007
133.0000	-0.003
133.1000	-0.004
133.2000	0.007
133.3000	0.002
133.4000	-0.007
133.5000	-0.005
133.6000	-9.766E-4
133.7000	-0.006
133.8000	-0.004
133.9000	-0.008
134.0000	-0.002
134.1000	0.004
134.2000	-0.002
134.3000	-0.001
134.4000	-0.002
134.5000	9.156E-4
134.6000	2.441E-4
134.7000	-0.001
134.8000	-0.003
134.9000	7.324E-4
135.0000	-0.003
135.1000	-8.545E-4
135.2000	-4.273E-4
135.3000	-0.001
135.4000	-0.002
135.5000	-1.221E-4
135.6000	-0.002
135.7000	-0.004
135.8000	0.004
135.9000	-0.001
136.0000	-0.005
136.1000	-0.003
136.2000	-0.003
136.3000	0.002
136.4000	-0.004
136.5000	0.005
136.6000	-0.002
136.7000	0.000
136.8000	3.052E-4
136.9000	-0.002
