Voltage, ChA, Run #1
Time ( s )	Voltage ( V )
22.3000	0.030
22.4000	0.023
22.5000	0.019
22.6000	0.017
22.7000	0.014
22.8000	0.006
22.9000	0.001
23.0000	0.003
23.1000	-0.002
23.2000	-0.010
23.3000	-0.011
23.4000	-0.011
23.5000	-0.018
23.6000	-0.023
23.7000	-0.022
23.8000	-0.026
23.9000	-0.034
24.0000	-0.038
24.1000	-0.037
24.2000	-0.040
24.3000	-0.042
24.4000	-0.046
24.5000	-0.049
24.6000	-0.053
24.7000	-0.057
24.8000	-0.059
24.9000	-0.061
25.0000	-0.063
25.1000	-0.067
25.2000	-0.070
25.3000	-0.072
25.4000	-0.071
25.5000	-0.076
25.6000	-0.079
25.7000	-0.076
25.8000	-0.076
25.9000	-0.082
26.0000	-0.084
26.1000	-0.083
26.2000	-0.083
26.3000	-0.086
26.4000	-0.086
26.5000	-0.087
26.6000	-0.088
26.7000	-0.086
26.8000	-0.085
26.9000	-0.088
27.0000	-0.081
27.1000	-0.080
27.2000	-0.089
27.3000	-0.085
27.4000	-0.083
27.5000	-0.086
27.6000	-0.082
27.7000	-0.082
27.8000	-0.078
27.9000	-0.077
28.0000	-0.083
28.1000	-0.077
28.2000	-0.075
28.3000	-0.075
28.4000	-0.073
28.5000	-0.073
28.6000	-0.070
28.7000	-0.072
28.8000	-0.067
28.9000	-0.063
29.0000	-0.065
29.1000	-0.060
29.2000	-0.060
29.3000	-0.059
29.4000	-0.050
29.5000	-0.052
29.6000	-0.052
29.7000	-0.050
29.8000	-0.043
29.9000	-0.041
30.0000	-0.042
30.1000	-0.038
30.2000	-0.035
30.3000	-0.034
30.4000	-0.031
30.5000	-0.026
30.6000	-0.027
30.7000	-0.024
30.8000	-0.025
30.9000	-0.022
31.0000	-0.018
31.1000	-0.020
31.2000	-0.009
31.3000	-0.019
31.4000	-0.010
31.5000	-0.001
31.6000	-0.015
31.7000	-0.002
31.8000	1.831E-4
31.9000	-0.002
32.0000	0.007
32.1000	0.003
32.2000	0.007
32.3000	0.009
32.4000	0.008
32.5000	0.013
32.6000	0.015
32.7000	0.015
32.8000	0.022
32.9000	0.018
33.0000	0.025
33.1000	0.027
33.2000	0.022
33.3000	0.027
33.4000	0.037
33.5000	0.036
33.6000	0.033
33.7000	0.034
33.8000	0.041
33.9000	0.037
34.0000	0.039
34.1000	0.041
34.2000	0.044
34.3000	0.039
34.4000	0.044
34.5000	0.035
34.6000	0.043
34.7000	0.047
34.8000	0.052
34.9000	0.046
35.0000	0.049
35.1000	0.049
35.2000	0.052
35.3000	0.049
35.4000	0.056
35.5000	0.049
35.6000	0.052
35.7000	0.052
35.8000	0.055
35.9000	0.052
36.0000	0.050
36.1000	0.048
36.2000	0.053
36.3000	0.049
36.4000	0.051
36.5000	0.050
36.6000	0.051
36.7000	0.047
36.8000	0.048
36.9000	0.044
37.0000	0.046
37.1000	0.041
37.2000	0.041
37.3000	0.042
37.4000	0.040
37.5000	0.037
37.6000	0.039
37.7000	0.034
37.8000	0.035
37.9000	0.032
38.0000	0.033
38.1000	0.028
38.2000	0.030
38.3000	0.024
38.4000	0.025
38.5000	0.023
38.6000	0.021
38.7000	0.016
38.8000	0.019
38.9000	0.017
39.0000	0.014
39.1000	0.011
39.2000	0.010
39.3000	0.011
39.4000	0.006
39.5000	0.004
39.6000	0.006
39.7000	0.001
39.8000	0.001
39.9000	-8.545E-4
40.0000	-0.003
40.1000	-0.007
40.2000	-0.005
40.3000	-0.010
40.4000	-0.012
40.5000	-0.011
40.6000	-0.012
40.7000	-0.015
40.8000	-0.017
40.9000	-0.016
41.0000	-0.019
41.1000	-0.020
41.2000	-0.021
41.3000	-0.024
41.4000	-0.025
41.5000	-0.025
41.6000	-0.024
41.7000	-0.029
41.8000	-0.031
41.9000	-0.031
42.0000	-0.030
42.1000	-0.034
42.2000	-0.034
42.3000	-0.031
42.4000	-0.037
42.5000	-0.034
42.6000	-0.034
42.7000	-0.039
42.8000	-0.036
42.9000	-0.033
43.0000	-0.037
43.1000	-0.037
43.2000	-0.038
43.3000	-0.038
43.4000	-0.037
43.5000	-0.036
43.6000	-0.037
43.7000	-0.039
43.8000	-0.037
43.9000	-0.035
44.0000	-0.040
44.1000	-0.038
44.2000	-0.036
44.3000	-0.036
44.4000	-0.035
44.5000	-0.036
44.6000	-0.035
44.7000	-0.035
44.8000	-0.034
44.9000	-0.030
45.0000	-0.031
45.1000	-0.032
45.2000	-0.029
45.3000	-0.028
45.4000	-0.030
45.5000	-0.026
45.6000	-0.026
45.7000	-0.023
45.8000	-0.025
45.9000	-0.021
46.0000	-0.025
46.1000	-0.018
46.2000	-0.019
46.3000	-0.019
46.4000	-0.018
46.5000	-0.013
46.6000	-0.014
46.7000	-0.014
46.8000	-0.013
46.9000	-0.008
47.0000	-0.009
47.1000	-0.006
47.2000	-0.006
47.3000	-0.005
47.4000	-0.005
47.5000	-1.221E-4
47.6000	-0.001
47.7000	0.002
47.8000	3.662E-4
47.9000	0.004
48.0000	0.006
48.1000	0.006
48.2000	0.006
48.3000	0.008
48.4000	0.010
48.5000	0.012
48.6000	0.010
48.7000	0.013
48.8000	0.014
48.9000	0.017
49.0000	0.014
49.1000	0.018
49.2000	0.018
49.3000	0.023
49.4000	0.021
49.5000	0.023
49.6000	0.024
49.7000	0.026
49.8000	0.023
49.9000	0.026
50.0000	0.027
50.1000	0.027
50.2000	0.026
50.3000	0.027
50.4000	0.029
50.5000	0.028
50.6000	0.031
50.7000	0.032
50.8000	0.029
50.9000	0.034
51.0000	0.032
51.1000	0.033
51.2000	0.032
51.3000	0.035
51.4000	0.034
51.5000	0.031
51.6000	0.034
51.7000	0.037
51.8000	0.032
51.9000	0.034
52.0000	0.032
52.1000	0.035
52.2000	0.033
52.3000	0.033
52.4000	0.036
52.5000	0.032
52.6000	0.031
52.7000	0.031
52.8000	0.029
52.9000	0.030
53.0000	0.031
53.1000	0.027
53.2000	0.026
53.3000	0.028
53.4000	0.027
53.5000	0.027
53.6000	0.024
53.7000	0.027
53.8000	0.021
53.9000	0.021
54.0000	0.023
54.1000	0.020
54.2000	0.016
54.3000	0.019
54.4000	0.015
54.5000	0.013
54.6000	0.013
54.7000	0.010
54.8000	0.009
54.9000	0.014
55.0000	0.006
55.1000	0.006
55.2000	0.004
55.3000	0.005
55.4000	3.052E-4
55.5000	9.766E-4
55.6000	6.104E-5
55.7000	-1.831E-4
55.8000	-0.004
55.9000	-0.003
56.0000	-0.004
56.1000	-0.008
56.2000	-0.012
56.3000	-0.007
56.4000	-0.008
56.5000	-0.011
56.6000	-0.014
56.7000	-0.013
56.8000	-0.016
56.9000	-0.017
57.0000	-0.014
57.1000	-0.018
57.2000	-0.023
57.3000	-0.016
57.4000	-0.021
57.5000	-0.021
57.6000	-0.020
57.7000	-0.025
57.8000	-0.024
57.9000	-0.019
58.0000	-0.022
58.1000	-0.024
58.2000	-0.024
58.3000	-0.025
58.4000	-0.026
58.5000	-0.025
58.6000	-0.025
58.7000	-0.026
58.8000	-0.025
58.9000	-0.027
59.0000	-0.026
59.1000	-0.025
59.2000	-0.029
59.3000	-0.024
59.4000	-0.024
59.5000	-0.026
59.6000	-0.027
59.7000	-0.024
59.8000	-0.023
59.9000	-0.025
60.0000	-0.024
60.1000	-0.023
60.2000	-0.024
60.3000	-0.022
60.4000	-0.024
60.5000	-0.021
60.6000	-0.021
60.7000	-0.018
60.8000	-0.022
60.9000	-0.019
61.0000	-0.020
61.1000	-0.018
61.2000	-0.018
61.3000	-0.018
61.4000	-0.015
61.5000	-0.014
61.6000	-0.012
61.7000	-0.012
61.8000	-0.012
61.9000	-0.013
62.0000	-0.010
62.1000	-0.007
62.2000	-0.007
62.3000	-0.009
62.4000	-0.005
62.5000	-0.004
62.6000	-0.006
62.7000	-0.003
62.8000	-0.001
62.9000	-0.003
63.0000	8.545E-4
63.1000	6.104E-5
63.2000	0.002
63.3000	0.002
63.4000	0.004
63.5000	0.006
63.6000	0.005
63.7000	0.008
63.8000	0.010
63.9000	0.007
64.0000	0.010
64.1000	0.014
64.2000	0.011
64.3000	0.012
64.4000	0.013
64.5000	0.018
64.6000	0.015
64.7000	0.016
64.8000	0.017
64.9000	0.018
65.0000	0.017
65.1000	0.020
65.2000	0.017
65.3000	0.022
65.4000	0.022
65.5000	0.024
65.6000	0.021
65.7000	0.024
65.8000	0.023
65.9000	0.024
66.0000	0.023
66.1000	0.027
66.2000	0.023
66.3000	0.026
66.4000	0.023
66.5000	0.027
66.6000	0.024
66.7000	0.025
66.8000	0.027
66.9000	0.026
67.0000	0.025
67.1000	0.027
67.2000	0.022
67.3000	0.025
67.4000	0.027
67.5000	0.023
67.6000	0.021
67.7000	0.026
67.8000	0.023
67.9000	0.019
68.0000	0.020
68.1000	0.022
68.2000	0.019
68.3000	0.021
68.4000	0.020
68.5000	0.018
68.6000	0.017
68.7000	0.019
68.8000	0.015
68.9000	0.016
69.0000	0.014
69.1000	0.016
69.2000	0.011
69.3000	0.010
69.4000	0.012
69.5000	0.011
69.6000	0.008
69.7000	0.012
69.8000	0.007
69.9000	0.005
70.0000	0.005
70.1000	0.007
70.2000	0.001
70.3000	0.004
70.4000	0.001
70.5000	0.001
70.6000	-0.002
70.7000	7.935E-4
70.8000	-0.003
70.9000	-0.003
71.0000	-0.004
71.1000	-0.001
71.2000	-0.007
71.3000	-0.005
71.4000	-0.008
71.5000	-0.009
71.6000	-0.007
71.7000	-0.007
71.8000	-0.010
71.9000	-0.013
72.0000	-0.010
72.1000	-0.010
72.2000	-0.013
72.3000	-0.014
72.4000	-0.013
72.5000	-0.014
72.6000	-0.013
72.7000	-0.015
72.8000	-0.016
72.9000	-0.015
73.0000	-0.018
73.1000	-0.017
73.2000	-0.016
73.3000	-0.018
73.4000	-0.018
73.5000	-0.018
73.6000	-0.019
73.7000	-0.019
73.8000	-0.018
73.9000	-0.014
74.0000	-0.016
74.1000	-0.017
74.2000	-0.019
74.3000	-0.016
74.4000	-0.019
74.5000	-0.013
74.6000	-0.018
74.7000	-0.018
74.8000	-0.016
74.9000	-0.017
75.0000	-0.021
75.1000	-0.018
75.2000	-0.014
75.3000	-0.017
75.4000	-0.019
75.5000	-0.015
75.6000	-0.014
75.7000	-0.018
75.8000	-0.014
75.9000	-0.014
76.0000	-0.014
76.1000	-0.013
76.2000	-0.009
76.3000	-0.013
76.4000	-0.013
76.5000	-0.008
76.6000	-0.006
76.7000	-0.012
76.8000	-0.004
76.9000	-0.007
77.0000	-0.010
77.1000	-0.008
77.2000	-0.003
77.3000	-0.005
77.4000	-0.002
77.5000	-0.002
77.6000	-6.104E-4
77.7000	-0.003
77.8000	0.002
77.9000	0.002
78.0000	0.002
78.1000	0.003
78.2000	0.003
78.3000	0.002
78.4000	0.009
78.5000	0.004
78.6000	0.010
78.7000	0.004
78.8000	0.007
78.9000	0.010
79.0000	0.009
79.1000	0.009
79.2000	0.014
79.3000	0.008
79.4000	0.012
79.5000	0.015
79.6000	0.015
79.7000	0.014
79.8000	0.014
79.9000	0.016
80.0000	0.016
80.1000	0.014
80.2000	0.021
80.3000	0.017
80.4000	0.019
80.5000	0.017
80.6000	0.019
80.7000	0.018
80.8000	0.022
80.9000	0.022
81.0000	0.028
81.1000	0.021
81.2000	0.021
81.3000	0.015
81.4000	0.023
81.5000	0.020
81.6000	0.021
81.7000	0.019
81.8000	0.015
81.9000	0.018
82.0000	0.021
82.1000	0.017
82.2000	0.021
82.3000	0.010
82.4000	0.018
82.5000	0.022
82.6000	0.019
82.7000	0.018
82.8000	0.020
82.9000	0.016
83.0000	0.015
83.1000	0.018
83.2000	0.012
83.3000	0.018
83.4000	0.014
83.5000	0.016
83.6000	0.014
83.7000	0.016
83.8000	0.011
83.9000	0.012
84.0000	0.009
84.1000	0.009
84.2000	0.011
84.3000	0.009
84.4000	0.008
84.5000	0.007
84.6000	0.009
84.7000	0.011
84.8000	0.006
84.9000	0.005
85.0000	0.007
85.1000	0.005
85.2000	0.003
85.3000	0.002
85.4000	0.003
85.5000	0.002
85.6000	0.001
85.7000	-0.002
85.8000	-9.156E-4
85.9000	0.000
86.0000	-7.935E-4
86.1000	-0.005
86.2000	-0.002
86.3000	-0.005
86.4000	-0.003
86.5000	-0.007
86.6000	-0.003
86.7000	-0.007
86.8000	-0.007
86.9000	-0.010
87.0000	-0.005
87.1000	-0.010
87.2000	-0.007
87.3000	-0.011
87.4000	-0.012
87.5000	-0.012
87.6000	-0.009
87.7000	-0.012
87.8000	-0.012
87.9000	-0.009
88.0000	-0.011
88.1000	-0.015
88.2000	-0.013
88.3000	-0.013
88.4000	-0.013
88.5000	-0.014
88.6000	-0.012
88.7000	-0.011
88.8000	-0.015
88.9000	-0.014
89.0000	-0.014
89.1000	-0.016
89.2000	-0.013
89.3000	-0.012
89.4000	-0.013
89.5000	-0.017
89.6000	-0.011
89.7000	-0.013
89.8000	-0.016
89.9000	-0.013
90.0000	-0.010
90.1000	-0.016
90.2000	-0.010
90.3000	-0.011
90.4000	-0.011
90.5000	-0.012
90.6000	-0.007
90.7000	-0.009
90.8000	-0.009
90.9000	-0.012
91.0000	-0.007
91.1000	-0.009
91.2000	-0.008
91.3000	-0.004
91.4000	-0.006
91.5000	-0.008
91.6000	-0.005
91.7000	-0.006
91.8000	-0.004
91.9000	-0.005
92.0000	-0.003
92.1000	-0.004
92.2000	-0.002
92.3000	-3.662E-4
92.4000	-0.003
92.5000	-0.001
92.6000	4.883E-4
92.7000	0.002
92.8000	-0.004
92.9000	0.001
93.0000	0.003
93.1000	0.002
93.2000	0.001
93.3000	0.006
93.4000	0.003
93.5000	0.006
93.6000	0.004
93.7000	0.010
93.8000	0.006
93.9000	0.008
94.0000	0.010
94.1000	0.011
94.2000	0.007
94.3000	0.013
94.4000	0.012
94.5000	0.011
94.6000	0.011
94.7000	0.011
94.8000	0.012
94.9000	0.010
95.0000	0.010
95.1000	0.014
95.2000	0.014
95.3000	0.013
95.4000	0.014
95.5000	0.015
95.6000	0.015
95.7000	0.011
95.8000	0.013
95.9000	0.011
96.0000	0.016
96.1000	0.015
96.2000	0.013
96.3000	0.014
96.4000	0.017
96.5000	0.013
96.6000	0.014
96.7000	0.012
96.8000	0.017
96.9000	0.010
97.0000	0.016
97.1000	0.011
97.2000	0.013
97.3000	0.010
97.4000	0.015
97.5000	0.010
97.6000	0.011
97.7000	0.012
97.8000	0.014
97.9000	0.007
98.0000	0.012
98.1000	0.011
98.2000	0.010
98.3000	0.008
98.4000	0.009
98.5000	0.009
98.6000	0.008
98.7000	0.009
98.8000	0.009
98.9000	0.006
99.0000	0.007
99.1000	0.007
99.2000	0.009
99.3000	0.002
99.4000	0.008
99.5000	0.003
99.6000	0.004
99.7000	0.004
99.8000	0.006
99.9000	0.002
100.0000	0.004
100.1000	0.003
100.2000	0.002
100.3000	-0.002
100.4000	0.003
100.5000	-0.002
100.6000	-4.883E-4
100.7000	-0.002
100.8000	4.273E-4
100.9000	-0.004
101.0000	-0.001
101.1000	-0.002
101.2000	-0.005
101.3000	-0.005
101.4000	-0.004
101.5000	-0.002
101.6000	-0.005
101.7000	-0.007
101.8000	-0.003
101.9000	-0.007
102.0000	-0.004
102.1000	-0.004
102.2000	-0.007
102.3000	-0.006
102.4000	-0.003
102.5000	-0.005
102.6000	-0.005
102.7000	-0.007
102.8000	-0.004
102.9000	-0.005
103.0000	-0.004
103.1000	-0.007
103.2000	-0.006
103.3000	-0.007
103.4000	-0.005
103.5000	-0.006
103.6000	-0.007
103.7000	-0.003
103.8000	-0.008
103.9000	-0.008
104.0000	-0.008
104.1000	-0.005
104.2000	-0.006
104.3000	-0.007
104.4000	-0.005
104.5000	-0.004
104.6000	-0.007
104.7000	-0.009
104.8000	-0.004
104.9000	-0.008
105.0000	-0.003
105.1000	-0.007
105.2000	-0.003
105.3000	-0.003
105.4000	-0.006
105.5000	-0.007
105.6000	-0.003
105.7000	-0.004
105.8000	-5.493E-4
105.9000	-0.004
106.0000	-0.005
106.1000	-0.002
106.2000	-0.004
106.3000	-0.003
106.4000	3.662E-4
106.5000	0.003
106.6000	-0.002
106.7000	0.001
106.8000	1.221E-4
106.9000	4.883E-4
107.0000	0.003
107.1000	0.004
107.2000	0.006
107.3000	-1.831E-4
107.4000	-9.766E-4
107.5000	0.003
107.6000	0.004
107.7000	0.003
107.8000	0.001
107.9000	0.003
108.0000	0.002
108.1000	0.004
108.2000	0.006
108.3000	0.003
108.4000	0.004
108.5000	0.007
108.6000	0.004
108.7000	0.006
108.8000	0.005
108.9000	0.006
109.0000	0.002
109.1000	0.006
109.2000	0.007
109.3000	0.005
109.4000	0.006
109.5000	0.003
109.6000	0.006
109.7000	0.006
109.8000	0.006
109.9000	0.009
110.0000	0.005
110.1000	0.005
110.2000	0.009
110.3000	0.002
110.4000	0.005
110.5000	0.005
110.6000	0.004
110.7000	0.007
110.8000	0.008
110.9000	0.008
111.0000	0.004
111.1000	0.005
111.2000	0.007
111.3000	0.008
111.4000	0.004
111.5000	0.007
111.6000	0.010
111.7000	-0.003
111.8000	0.006
111.9000	0.006
112.0000	0.002
112.1000	0.007
112.2000	0.007
112.3000	0.001
112.4000	0.003
112.5000	0.008
112.6000	0.004
112.7000	0.002
112.8000	0.006
112.9000	0.005
113.0000	0.002
113.1000	0.004
113.2000	0.007
113.3000	0.002
113.4000	0.004
113.5000	0.003
113.6000	0.004
113.7000	7.935E-4
113.8000	0.007
113.9000	-1.831E-4
114.0000	0.002
114.1000	0.003
114.2000	0.001
114.3000	-0.002
114.4000	0.002
114.5000	-9.766E-4
114.6000	0.003
114.7000	-0.003
114.8000	-1.831E-4
114.9000	0.004
115.0000	-0.002
115.1000	-0.003
115.2000	0.001
115.3000	-0.003
115.4000	0.002
115.5000	6.104E-5
115.6000	-0.003
115.7000	0.001
115.8000	-0.004
115.9000	-3.052E-4
116.0000	9.156E-4
116.1000	-0.003
116.2000	-0.003
116.3000	-9.766E-4
116.4000	-0.001
116.5000	0.001
116.6000	-4.883E-4
116.7000	-6.714E-4
116.8000	8.545E-4
116.9000	-3.052E-4
117.0000	-3.662E-4
117.1000	-0.002
117.2000	0.002
117.3000	3.052E-4
117.4000	-0.003
117.5000	-1.221E-4
117.6000	-0.002
117.7000	-4.273E-4
117.8000	0.002
117.9000	-0.002
118.0000	-0.001
118.1000	-2.441E-4
118.2000	0.001
118.3000	0.001
118.4000	0.001
118.5000	-0.002
118.6000	9.766E-4
118.7000	4.273E-4
118.8000	0.002
118.9000	0.003
119.0000	0.003
119.1000	-9.766E-4
119.2000	0.005
119.3000	5.493E-4
119.4000	0.004
119.5000	0.002
119.6000	0.003
119.7000	0.003
119.8000	0.004
119.9000	0.003
120.0000	0.006
120.1000	0.003
120.2000	0.004
120.3000	0.005
120.4000	0.005
120.5000	0.003
120.6000	0.007
120.7000	0.005
120.8000	0.006
120.9000	0.005
121.0000	0.004
121.1000	0.005
121.2000	0.006
121.3000	0.008
121.4000	0.005
121.5000	0.007
121.6000	0.008
121.7000	0.005
121.8000	0.009
121.9000	0.005
122.0000	0.007
122.1000	0.006
122.2000	0.008
122.3000	0.007
122.4000	0.005
122.5000	0.004
122.6000	0.012
122.7000	0.004
122.8000	0.006
122.9000	0.008
123.0000	0.008
123.1000	0.006
123.2000	0.007
123.3000	0.006
123.4000	0.007
123.5000	0.005
123.6000	0.007
123.7000	0.007
123.8000	0.006
123.9000	0.007
124.0000	0.006
124.1000	0.005
124.2000	0.005
124.3000	0.010
124.4000	0.004
124.5000	0.005
124.6000	0.007
124.7000	0.006
124.8000	0.003
124.9000	0.007
125.0000	0.003
125.1000	0.003
125.2000	0.004
125.3000	0.005
125.4000	0.004
125.5000	0.002
125.6000	0.004
125.7000	7.324E-4
125.8000	0.002
125.9000	0.003
126.0000	2.441E-4
126.1000	0.002
126.2000	0.002
126.3000	0.003
126.4000	-1.221E-4
126.5000	9.766E-4
126.6000	0.002
126.7000	0.002
126.8000	-9.156E-4
126.9000	0.001
127.0000	0.001
127.1000	-5.493E-4
127.2000	-0.001
127.3000	-3.662E-4
127.4000	-0.002
127.5000	-0.002
127.6000	6.104E-4
127.7000	-0.003
127.8000	-0.002
127.9000	-0.001
128.0000	-0.004
128.1000	-0.005
128.2000	-0.003
128.3000	-0.002
128.4000	-0.002
128.5000	-0.002
128.6000	-0.003
128.7000	-0.003
128.8000	9.156E-4
128.9000	-0.003
129.0000	-0.003
129.1000	-0.005
129.2000	-0.005
129.3000	-0.002
129.4000	-0.002
129.5000	-0.005
129.6000	-0.005
129.7000	-9.766E-4
129.8000	-6.104E-4
129.9000	-0.005
130.0000	-0.003
130.1000	-0.003
130.2000	-0.003
130.3000	-0.001
130.4000	-9.766E-4
130.5000	-0.003
130.6000	-0.005
130.7000	-7.324E-4
130.8000	-0.003
130.9000	-0.003
131.0000	0.001
131.1000	-0.002
131.2000	-0.003
131.3000	-0.002
131.4000	3.662E-4
131.5000	-0.006
131.6000	-0.005
131.7000	2.441E-4
131.8000	0.001
131.9000	-0.002
132.0000	-2.441E-4
132.1000	-9.766E-4
132.2000	-0.003
132.3000	0.022
132.4000	-0.001
132.5000	-0.013
132.6000	0.006
132.7000	0.002
132.8000	-0.002
132.9000	0.002
133.0000	-0.008
133.1000	-0.001
133.2000	0.004
133.3000	-0.006
133.4000	-0.003
133.5000	-0.007
133.6000	-0.007
133.7000	0.003
133.8000	-0.003
133.9000	-0.002
134.0000	-9.156E-4
134.1000	-0.002
134.2000	-5.493E-4
134.3000	-0.003
134.4000	-0.001
134.5000	9.766E-4
134.6000	-0.004
134.7000	0.001
134.8000	0.002
134.9000	-0.004
135.0000	2.441E-4
135.1000	0.003
135.2000	-0.003
135.3000	0.004
135.4000	0.003
135.5000	0.002
135.6000	9.156E-4
135.7000	0.005
135.8000	0.003
135.9000	-6.104E-5
136.0000	0.004
136.1000	0.006
136.2000	0.004
136.3000	0.009
136.4000	0.003
136.5000	0.006
136.6000	0.005
136.7000	0.008
136.8000	0.005
136.9000	0.005
137.0000	0.006
137.1000	0.001
137.2000	0.012
137.3000	0.002
137.4000	0.013
137.5000	0.004
137.6000	0.010
137.7000	0.008
137.8000	0.007
137.9000	0.004
138.0000	0.010
138.1000	0.007
138.2000	0.013
138.3000	0.006
138.4000	0.008
138.5000	0.009
138.6000	0.010
138.7000	0.007
138.8000	0.010
138.9000	0.006
139.0000	0.012
139.1000	0.007
139.2000	0.009
139.3000	0.007
139.4000	0.012
139.5000	0.006
139.6000	0.007
139.7000	0.007
139.8000	0.009
139.9000	0.008
140.0000	0.009
140.1000	0.007
140.2000	0.006
140.3000	0.007
140.4000	0.007
140.5000	0.005
140.6000	0.008
140.7000	0.003
140.8000	0.004
140.9000	0.005
141.0000	0.004
141.1000	0.005
141.2000	0.002
141.3000	0.002
141.4000	0.003
141.5000	0.002
141.6000	7.324E-4
141.7000	0.002
141.8000	0.002
141.9000	-0.001
142.0000	4.883E-4
142.1000	3.662E-4
142.2000	3.052E-4
142.3000	-2.441E-4
142.4000	0.001
142.5000	-6.714E-4
142.6000	0.001
142.7000	-5.493E-4
142.8000	-0.001
142.9000	-6.104E-4
143.0000	-7.324E-4
143.1000	-9.156E-4
143.2000	-1.831E-4
143.3000	-0.002
143.4000	-0.003
143.5000	-0.003
143.6000	-0.003
143.7000	-0.004
143.8000	-0.002
143.9000	-0.003
144.0000	-0.006
144.1000	-0.002
144.2000	-0.002
144.3000	-0.004
144.4000	-0.003
144.5000	-0.002
144.6000	-0.003
144.7000	-0.006
144.8000	-0.003
